onset	duration	trial_type	value	sample
745.342	0.0	Stimulus/S 69	70	745342
746.541	0.0	Stimulus/S 95	96	746541
747.641	0.0	Stimulus/S 38	39	747641
748.74	0.0	Stimulus/S 32	33	748740
749.94	0.0	Stimulus/S129	130	749940
750.289	0.0	Stimulus/S222	132	750289
751.439	0.0	Stimulus/S114	115	751439
752.639	0.0	Stimulus/S 69	70	752639
753.938	0.0	Stimulus/S 27	28	753938
755.038	0.0	Stimulus/S129	130	755038
755.377	0.0	Stimulus/S222	132	755377
756.538	0.0	Stimulus/S113	114	756538
757.738	0.0	Stimulus/S 63	64	757738
759.037	0.0	Stimulus/S 25	26	759037
760.137	0.0	Stimulus/S 17	18	760137
761.336	0.0	Stimulus/S129	130	761336
761.713	0.0	Stimulus/S222	132	761713
762.835	0.0	Stimulus/S 41	42	762835
764.035	0.0	Stimulus/S 72	73	764035
765.135	0.0	Stimulus/S103	104	765135
766.235	0.0	Stimulus/S 68	69	766235
767.534	0.0	Stimulus/S129	130	767534
767.905	0.0	Stimulus/S222	132	767905
769.033	0.0	Stimulus/S 39	40	769033
770.233	0.0	Stimulus/S116	117	770233
771.533	0.0	Stimulus/S 70	71	771533
772.632	0.0	Stimulus/S129	130	772632
773.026	0.0	Stimulus/S222	132	773026
774.149	0.0	Stimulus/S 89	90	774149
775.448	0.0	Stimulus/S 13	14	775448
776.548	0.0	Stimulus/S 15	16	776548
777.747	0.0	Stimulus/S129	130	777747
778.114	0.0	Stimulus/S222	132	778114
780.148	0.0	Stimulus/S244	133	780148
850.824	0.0	Stimulus/S200	131	850824
853.839	0.0	Stimulus/S113	114	853839
855.039	0.0	Stimulus/S109	110	855039
856.239	0.0	Stimulus/S 56	57	856239
857.538	0.0	Stimulus/S129	130	857538
857.858	0.0	Stimulus/S222	132	857858
859.038	0.0	Stimulus/S 16	17	859038
860.238	0.0	Stimulus/S 39	40	860238
861.437	0.0	Stimulus/S 51	52	861437
862.637	0.0	Stimulus/S 31	32	862637
863.836	0.0	Stimulus/S128	129	863836
865.136	0.0	Stimulus/S129	130	865136
865.506	0.0	Stimulus/S222	132	865506
866.635	0.0	Stimulus/S108	109	866635
867.835	0.0	Stimulus/S 79	80	867835
869.134	0.0	Stimulus/S 91	92	869134
870.234	0.0	Stimulus/S 40	41	870234
871.434	0.0	Stimulus/S  5	6	871434
872.533	0.0	Stimulus/S129	130	872533
872.882	0.0	Stimulus/S222	132	872882
874.033	0.0	Stimulus/S 98	99	874033
875.233	0.0	Stimulus/S 87	88	875233
876.532	0.0	Stimulus/S 46	47	876532
877.831	0.0	Stimulus/S129	130	877831
878.242	0.0	Stimulus/S222	132	878242
879.331	0.0	Stimulus/S 46	47	879331
880.531	0.0	Stimulus/S 96	97	880531
881.731	0.0	Stimulus/S103	104	881731
882.83	0.0	Stimulus/S129	130	882830
883.122	0.0	Stimulus/S222	132	883122
884.329	0.0	Stimulus/S 59	60	884329
885.529	0.0	Stimulus/S 79	80	885529
886.729	0.0	Stimulus/S 35	36	886729
887.929	0.0	Stimulus/S129	130	887929
888.29	0.0	Stimulus/S222	132	888290
889.428	0.0	Stimulus/S 86	87	889428
890.628	0.0	Stimulus/S112	113	890628
891.827	0.0	Stimulus/S111	112	891827
893.027	0.0	Stimulus/S 95	96	893027
